ID,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,FFQ_16,FFQ_17,FFQ_18,FFQ_19,FFQ_20,FFQ_21,FFQ_22,FFQ_23,FFQ_24,FFQ_25,FFQ_26,FFQ_27,FFQ_28,FFQ_29,FFQ_30,FFQ_31,FFQ_32,FFQ_33,FFQ_34,FFQ_35,FFQ_36,FFQ_37,FFQ_38,FFQ_39,FFQ_40,FFQ_41,FFQ_42,FFQ_43,FFQ_44,FFQ_45,FFQ_46,FFQ_47,FFQ_48,FFQ_49,FFQ_50,FFQ_51,FFQ_52,FFQ_53,FFQ_54,FFQ_55,FFQ_56,FFQ_57,FFQ_58,FFQ_59,FFQ_60,FFQ_61,FFQ_62,FFQ_63,FFQ_64,FFQ_65,FFQ_66,FFQ_67,FFQ_68,FFQ_69,FFQ_70,FFQ_71,FFQ_72,FFQ_73,FFQ_74,FFQ_75,FFQ_76,FFQ_77,FFQ_78,FFQ_79,FFQ_80,FFQ_81,FFQ_82,FFQ_83,FFQ_84,FFQ_85,FFQ_86,FFQ_87,FFQ_88,FFQ_89,FFQ_90,FFQ_91,FFQ_92,FFQ_93,FFQ_94,FFQ_95,FFQ_96,FFQ_97,FFQ_98,FFQ_99,FFQ_100,FFQ_101,FFQ_102,FFQ_103,FFQ_104,FFQ_105,FFQ_106,FFQ_107,FFQ_108,FFQ_109,FFQ_110,FFQ_111,FFQ_112,FFQ_113,FFQ_114,FFQ_115,FFQ_116,FFQ_117,FFQ_118,FFQ_119,FFQ_120,FFQ_121,FFQ_122,FFQ_123,FFQ_124,FFQ_125,FFQ_126,FFQ_127,FFQ_128,FFQ_129,FFQ_130,FFQ_131,FFQ_132,FFQ_133,FFQ_134,FFQ_135,FFQ_136,FFQ_137,FFQ_138,FFQ_139,FFQ_140,FFQ_141,FFQ_142,FFQ_143,FFQ_144,FFQ_145,FFQ_146,FFQ_147,FFQ_148,FFQ_149,FFQ_150,FFQ_151,FFQ_152,FFQ_153,FFQ_154,FFQ_155,FFQ_156
R_2Vx9THpZZzD6A5M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,3,2,2,4,1,1,3,1,4,2,2,1,1,1,3,1,4,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,4,1,1,1,2,6,7,1,1,1,1,2,2,1,3,1,1,1,1,2,1,1,1,4,1,1,1,4,1,1,2,6,4,4,1,2,4,1,2,2,1,5,5,5,5,1,5,1,5,4,5,1,4,2,1,3,2,,8,2,2,,3,Olive,6,,5,5,4,0,4,3,3,2,,7,7,20,0.0,0.0,2,
R_2wvheKShYqzksya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,5,3,3,3,2,1,4,2,3,2,1,2,1,1,2,1,1,4,1,1,1,1,4,1,2,1,1,3,1,3,1,3,2,1,1,1,1,1,1,1,1,2,2,6,1,3,4,2,1,1,1,2,2,2,1,1,1,1,6,2,1,1,1,2,2,1,2,3,2,1,1,2,1,2,1,4,4,1,1,4,1,2,1,1,3,1,2,4,3,1,2,1,1,6,6,1,4,1,5,1,5,2,1,1,3,2,2,3,2,,8,2,2,,3,Olive,6,,5,4,4,0,4,3,5,2,,7,5,5,0.0,0.0,2,
R_2WZMoLeiN7rulOa,4,2,1,2,5,3,1,1,1,2,2,2,1,2,2,2,1,5,1,1,1,1,1,4,4,3,1,1,5,1,3,1,1,2,1,1,1,1,1,4,1,5,1,1,4,1,1,5,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,2,4,1,2,4,1,1,1,1,5,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,1,2,1,3,1,1,1,1,5,5,5,1,1,4,1,3,2,2,3,1,3,1,1,2,,1,2,1,Kelloggs,3,Olive,6,,2,3,3,1,2,1,4,2,,6,1,3,1.0,7.0,1,"Vitabiotics Wellwoman, Vitabiotics Vitamin D, Sainsburys Vitamin C tablets, all once a day"
R_2xKKKIfBky2bDxO,4,2,1,2,5,2,1,1,2,2,2,2,1,2,3,3,1,5,1,1,1,1,1,5,1,1,1,1,5,1,4,1,1,2,1,1,1,1,1,4,1,5,1,1,4,1,1,5,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,4,1,2,2,1,2,1,1,5,4,2,1,3,1,2,1,1,1,2,1,1,1,1,2,3,2,3,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,1,3,1,3,1,1,1,1,5,5,4,1,1,4,1,4,3,3,4,1,3,1,1,2,,1,2,1,Kelloggs,3,Olive,6,,2,3,3,3,2,1,4,2,,5,1,3,2.0,6.0,1,Vitabiotics Wellwoman Sainsbury's brand Vitamin C tablets all once daily
R_2XpuuVFiSvIwH1r,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,3,1,3,1,1,3,1,4,1,1,3,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,5,1,4,1,1,3,1,1,1,3,7,1,1,1,1,1,1,5,1,1,1,4,1,7,6,1,6,1,6,6,1,1,1,1,1,4,2,2,1,1,3,1,1,1,1,1,4,4,3,4,1,1,1,2,1,1,1,1,3,3,4,2,,1,2,1,wheat biscuits (supermarket brand),3,unsure,6,,4,4,4,0,4,3,5,2,,4,2,7,0.0,0.0,2,
R_2Yb5dgWmfFMZf7S,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,1,1,2,1,1,5,1,3,1,2,2,1,1,5,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,3,3,1,9,2,1,3,1,1,1,1,1,1,1,9,9,1,9,2,1,1,1,1,1,3,3,1,1,3,1,4,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,,8,2,2,,1,,6,,5,2,4,0,4,5,5,2,,1,3,4,0.0,3.0,2,
R_2yfSiOscoCXyMqT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,5,4,2,3,2,5,2,2,2,2,2,1,4,2,5,4,3,4,3,1,2,1,4,4,5,1,1,3,3,1,3,5,2,2,2,2,2,2,2,2,2,4,4,4,4,5,2,5,5,1,4,3,4,1,4,2,5,3,1,4,1,3,1,1,1,1,2,3,4,1,4,2,4,1,6,4,2,4,4,1,6,5,5,4,2,3,5,5,2,3,1,1,6,6,3,3,5,6,2,6,4,5,1,3,3,6,5,1,"Wheat flour, small, 5-6 times per week",1,2,1,"Tesco, Corn Flakes",3,Sunflower oil,1,,4,4,4,0,4,1,4,2,,7,7,7,0.0,0.0,2,
R_2YGls1OkmrwZhDb,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,3,4,4,3,4,3,2,4,2,3,4,3,5,3,4,3,4,4,2,4,4,3,4,4,4,2,4,3,2,4,3,4,3,3,5,4,3,2,3,4,2,3,3,3,4,2,3,4,4,3,3,5,3,3,1,1,1,1,1,1,1,1,1,1,1,5,5,4,6,5,3,5,4,5,4,4,4,4,3,3,4,4,4,4,4,3,3,3,2,4,4,3,3,2,4,4,3,3,4,4,4,3,6,5,2,,1,2,2,,1,,1,,4,5,2,1,1,2,5,2,,0,0,0,0.0,0.0,1,
R_2YJ1plwarh71AB0,1,1,1,1,4,1,1,1,1,1,1,2,2,2,3,1,1,3,3,3,1,1,2,4,4,2,1,1,3,3,3,2,1,2,1,1,1,1,2,2,1,4,1,1,4,1,3,4,1,4,1,1,1,4,3,1,1,4,1,1,1,1,1,1,2,3,1,1,3,2,1,2,1,1,4,1,1,4,1,5,1,1,1,3,1,1,1,1,1,4,1,3,1,4,1,2,1,4,4,1,1,1,1,1,4,4,2,1,2,4,1,2,1,1,4,5,5,1,1,1,4,1,3,4,2,2,1,2,4,2,2,,3,2,1,Kellogg’s,3,Olive oil,1,,4,3,3,1,1,1,4,2,,20,3,5,3.0,9.0,2,
R_2yj87OedqNMDmkh,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,1,3,2,1,1,1,3,3,1,1,3,1,3,3,1,2,3,1,2,3,2,4,1,4,1,1,3,1,2,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,2,5,1,1,1,1,1,1,3,3,5,1,1,1,1,2,2,1,4,1,4,1,1,5,1,1,1,5,1,1,1,4,1,3,4,4,4,1,1,3,1,1,1,1,3,5,5,2,3,1,4,1,4,2,2,1,6,1,3,1,2,,2,2,2,,1,,1,,4,4,4,0,4,2,2,1,,4,3,3,1.0,0.0,2,
R_2YlYFVpHKMttrZW,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,1,1,4,3,3,3,2,,8,2,2,,6,,6,,4,4,1,grilled meat 1 week,1,5,5,2,,4,7,4,2.0,2.0,1,not sure
R_2YREE0qILJVIQRk,4,2,1,3,4,1,1,1,2,2,1,2,2,1,2,3,1,3,4,3,2,3,2,2,2,2,1,1,6,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,4,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,1,3,2,1,2,1,1,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,6,6,2,2,1,4,1,3,2,1,1,1,1,1,1,2,,3,2,2,,3,olive,1,lurpak,4,4,3,0,1,1,5,2,,1,3,1,0.0,6.0,1,"vitamin d and b complex, boots brand every day"
R_2zhZzzy9PgM0sLc,3,2,2,2,5,4,5,1,3,1,1,2,2,2,2,3,1,5,4,4,1,1,4,2,6,5,4,1,6,2,4,1,2,2,2,4,4,2,3,5,2,5,1,1,1,1,5,5,1,1,1,3,1,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,6,3,3,3,3,1,3,1,1,4,3,5,7,1,2,3,1,2,2,1,1,5,3,2,2,4,4,4,2,6,2,4,4,3,5,3,3,4,4,4,4,3,4,4,3,4,4,4,3,3,3,4,4,4,3,4,3,3,5,3,5,1,2,,3,3,2,,1,,1,,2,4,4,5,1,1,2,2,,7,5,6,2.0,6.0,2,
R_2zIPu8wO4J6vGfO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,2,2,2,2,2,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,7,2,2,2,1,1,1,1,1,1,1,3,1,1,1,4,6,4,1,1,2,2,1,2,2,4,7,1,1,1,1,4,5,1,3,1,1,4,1,6,4,7,1,4,2,2,6,3,1,6,3,2,6,2,2,2,2,2,2,3,2,3,4,2,6,1,7,6,7,3,2,1,3,4,4,1,2,,6,1,2,,3,olive,3,,5,4,4,never,4,1,3,2,,7,7,7,0.0,0.0,1,"vitamin b12 / solgar/ 1000mg per month... i don't use it continously, i generally take it every day in a month then stop taking it for 3 or 4 months."
R_2ZJk9mUk4qlolNR,4,9,1,4,6,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,4,2,5,7,2,6,6,2,3,5,8,4,7,5,7,3,6,3,7,6,4,3,6,4,5,3,6,5,5,6,6,3,4,5,2,3,4,3,5,3,4,5,3,5,3,5,2,5,6,3,6,3,7,3,6,8,4,5,4,7,4,7,2,2,5,5,4,5,3,6,7,7,6,3,6,3,4,2,3,8,6,3,6,5,3,6,3,5,5,6,4,7,6,3,6,4,6,6,7,4,6,3,5,5,6,7,4,7,1,,1,2,2,,3,,3,,4,4,2,3 times,2,1,4,2,,1,2,0,0.0,0.0,2,
R_2ZQgnYfFLyMhrmk,4,3,3,3,5,3,3,2,4,1,1,2,1,3,4,2,1,2,4,1,1,2,7,3,4,2,4,1,4,1,4,3,2,2,3,1,6,2,1,3,4,6,1,1,5,2,2,2,2,2,1,4,1,2,2,2,2,3,3,2,2,1,1,1,3,3,3,3,1,1,6,1,1,1,6,1,1,4,3,7,1,2,1,2,1,1,1,1,1,6,1,2,1,3,3,4,1,7,7,3,3,7,1,3,4,6,6,1,1,6,1,1,4,1,1,4,4,1,1,1,4,1,6,7,1,1,4,2,1,1,2,,6,3,2,,6,,1,,4,4,3,2,2,1,2,2,,7,1,7,1.0,6.0,1,"Myprotein vitamin D+, one soft gel daily
Myprotein omega fish oil, three soft gel daily"
R_2zXSvrXJ9JtwaTs,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,2,1,4,4,3,3,3,2,2,1,3,2,2,3,2,2,3,1,1,6,2,4,2,1,3,1,3,1,1,4,2,1,1,3,3,1,1,2,1,1,1,1,1,1,3,4,4,1,1,3,3,1,1,3,1,2,1,2,2,8,6,6,1,1,1,2,2,1,2,1,1,6,1,3,3,3,1,2,3,1,1,3,1,1,4,2,4,1,1,4,4,1,2,3,2,2,2,2,2,1,3,1,4,3,3,2,2,3,3,3,2,,3,3,1,"Supermarket own brand shreddies, bran flakes, weetabix and granola",3,Sunflower or rapeseed,5,Flora,4,5,4,0,4,5,5,2,,7,3,7,0.0,0.0,1,"Supermarket own brand multivitamin, and supermarkeyt own brand omega supplement taken daily"
R_30dulokKfSfbbwY,2,2,2,1,5,2,3,3,3,1,1,1,2,2,1,1,1,4,1,1,2,1,1,1,1,4,3,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,2,2,2,3,4,3,1,1,2,3,5,2,1,3,1,2,2,1,1,2,1,1,1,1,2,1,3,1,7,2,1,2,1,2,2,1,2,2,3,1,1,2,2,1,2,1,1,1,1,2,1,8,8,1,3,2,3,1,1,2,1,1,1,3,1,1,2,,3,2,2,,3,olive,1,clover,4,3,3,3,1,3,4,2,,2,1,3,1.0,6.0,1,3 per day
R_31MFbOzs1AMlyuC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,1,4,2,4,1,1,2,1,2,1,1,2,2,2,1,2,1,4,1,4,1,1,1,1,1,3,1,2,3,1,1,3,3,2,2,3,3,1,1,1,1,1,3,4,4,1,1,5,1,1,1,1,4,1,1,2,1,1,1,1,1,2,1,2,3,1,3,3,1,1,1,1,1,1,1,3,1,3,3,3,1,1,3,3,3,1,1,2,1,1,1,1,1,4,4,3,3,1,4,1,3,3,1,1,2,1,3,1,2,0,3,3,1,Kellogs Rice Krispies and Kellogs Cornflakes,3,Sunflower,1,Flora,4,4,4,0,4,1,3,2,N/A,5,2,2,0.0,0.0,1,"Boots Complete A-Z, once a day
Boots Omega Fish oil, once a day
Boots vitamin D, once a day"
R_31o0OBTy32WA6Yf,5,5,5,4,3,2,7,7,7,4,4,2,3,6,6,5,4,3,1,2,8,8,6,5,4,5,6,8,7,6,4,3,2,1,3,3,2,3,6,6,6,5,5,6,5,5,4,2,1,3,2,5,6,6,5,4,3,1,5,3,2,8,8,6,6,5,5,7,7,7,5,4,7,7,5,5,8,7,6,4,4,3,3,1,5,8,7,6,5,4,3,2,1,7,7,6,5,4,3,7,5,3,4,4,2,8,7,7,6,5,4,3,8,7,6,5,4,4,9,8,7,6,4,4,6,5,2,3,8,8,2,,8,3,2,,3,Sunflower,1,,3,3,2,2 a Week,3,3,5,2,,1,1,4,0.0,5.0,2,
R_31Zsnw0WZ32NR14,4,2,4,1,4,3,3,1,3,2,1,2,1,3,1,2,1,2,3,3,1,1,1,4,3,3,2,2,2,2,2,2,1,2,1,1,1,1,4,3,1,4,2,1,2,1,1,1,1,1,1,4,2,3,1,1,2,3,1,1,2,1,2,2,2,2,3,1,1,1,2,1,1,2,2,1,1,2,2,7,3,1,1,1,1,3,4,1,2,4,2,5,1,3,1,4,1,4,4,2,1,4,1,1,4,2,4,1,2,2,4,2,1,1,1,3,2,3,3,1,5,3,1,1,2,1,1,1,1,1,2,,3,2,1,Kellogs - cornflakes,2,,1,N/A,3,4,1,1,2,5,5,2,,6,6,3,0.0,5.0,1,"WellTeen Her Plus by Vitabiotics - once a day

- Omega 3 Fish Oils (540mg per tablet)
- Vitamin E (5.5mg a-TE"
R_33ej55rMhhEh767,4,4,2,1,1,2,3,1,2,2,5,5,6,7,7,6,7,7,3,7,6,8,4,4,4,4,5,5,4,4,2,3,4,5,7,7,3,5,6,5,5,5,6,4,7,8,6,5,2,6,5,4,3,7,5,5,4,6,1,5,4,5,4,3,5,1,5,3,5,4,4,4,4,3,6,7,4,4,1,4,6,5,4,6,4,5,6,3,5,5,3,4,3,3,2,2,1,2,1,4,2,2,1,3,3,3,1,1,1,5,5,1,5,2,7,3,5,3,3,1,1,2,2,3,6,5,5,7,2,2,2,,1,2,1,"Kellogs, Oatmeal",1,,1,,3,4,1,0,2,1,2,2,,0,0,4,0.0,5.0,2,
R_33s4ClW7mHgsg8u,3,2,2,1,4,2,1,1,2,1,2,1,1,3,3,2,1,4,1,1,1,1,1,1,2,2,2,1,3,1,2,1,2,2,3,2,1,4,2,4,2,4,1,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,4,1,1,6,2,5,3,1,1,2,4,1,3,1,6,1,1,1,3,1,4,1,1,2,1,3,3,1,4,2,4,1,4,3,2,4,2,1,1,3,4,4,2,2,2,2,1,2,1,1,5,5,2,2,1,4,1,4,1,2,1,2,1,4,4,1,"Lentils, chia pudding, chickpeas",1,2,2,,3,olive oil,1,,4,4,3,2x,2,1,4,2,,7,3,7,2.0,2.0,1,"collagen 1x a day, iron, zinc, vitamin D and magnesium 1x a day"
R_3DkmGsCA7rEzU53,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,1,3,3,3,4,3,1,5,4,3,1,1,3,1,6,1,1,3,1,1,1,1,1,6,1,1,1,1,4,1,3,4,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,6,3,2,1,4,1,2,1,2,3,1,3,1,1,2,6,1,1,1,1,1,4,1,1,3,2,1,6,6,1,6,1,1,1,1,1,2,1,1,4,1,4,1,1,6,1,1,3,1,1,5,5,3,4,1,4,1,6,3,1,1,2,2,1,4,2,,3,2,1,Krave - Chocolate Pillows,3,Olive,5,Flora plant based,5,4,4,0,4,3,3,2,,7,5,5,2.0,0.0,2,
R_3e2BcWrWSUxkn0W,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,6,4,4,3,2,1,1,4,5,1,2,2,1,1,2,2,2,7,1,4,1,1,3,1,1,5,1,1,1,1,1,6,1,2,2,1,3,1,1,2,2,1,4,6,3,2,6,6,1,3,1,4,4,1,4,2,3,1,1,1,1,3,1,1,1,1,1,7,1,1,7,4,3,5,1,6,5,1,4,4,1,1,4,4,4,1,2,5,4,4,4,1,2,6,6,6,6,1,3,1,6,3,3,1,1,4,4,4,1,Seeds (1-2tsp everyday),6,2,1,own brand - aldi or lidi,3,rapeseed,1,,4,4,4,0,4,2,3,2,,7,2,4,0.0,0.0,1,own brand aldi or lidi multi vitamin - one a day
R_3eghxxCsKf2tIBF,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,2,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,6,1,4,1,1,1,1,1,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,6,1,2,4,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,3,1,2,2,1,1,3,1,1,4,4,4,1,1,4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,4,1,4,1,"Whey protein (in shakes with semi-skimmed milk and mixed in with low fat yogurt, each once a day); Mushy peas roughly once a day; Vegetable steam bags roughly once a day; Vegetarian sausages",3,2,2,N/A,3,Fry light spray (1 cal per spray),6,N/A,5,5,4,N/A,4,4,3,2,N/A,10,1,2,7.0,0.0,1,"- Generic multivitamin tablets from ASDA/tesco (the usual vitamins and minerals + iron), usually once a week.
- Whey protein taken roughly 1-2 times per day (either in a shake or mixed in with low fat yogurt)
- Creatine supplement (powder form), taken 4-7 times per week (usually at the gym)
- BCAA supplement (powder form), taken 3-5 times per week during a workout (with water and creatine)"
R_3EGTLpeT26SbDKP,2,3,2,1,4,2,3,1,1,1,1,1,1,2,3,1,1,2,3,2,1,1,3,3,2,3,3,2,2,2,2,3,1,3,3,1,3,1,2,4,1,5,1,3,1,2,3,4,1,3,3,1,4,4,2,1,1,1,3,1,1,1,1,1,3,3,1,3,3,3,3,2,1,1,2,1,1,3,2,2,7,2,1,2,1,4,2,1,3,7,1,4,1,3,3,3,1,3,3,3,2,3,2,1,4,4,4,2,2,2,4,1,3,1,4,4,4,4,4,2,4,2,4,2,2,2,4,2,2,2,2,0,2,2,1,kellogg's k,3,0,1,0,4,4,3,1,2,2,3,2,0,4,2,4,2.0,2.0,1,"Omega 3, 5-6 per week"
R_3egxXhUhAk4XNMl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,1,1,4,1,3,1,3,2,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,4,1,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,3,1,2,2,2,1,1,4,5,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,6,2,3,1,5,1,5,4,3,3,1,3,4,1,2,1,3,1,4,4,3,3,1,4,1,4,2,1,1,4,1,4,4,2,n/a,6,2,2,n/a,3,rapseed,5,stork,4,4,4,0,4,1,3,2,n/a,6,3,6,0.0,0.0,1,"Nutravita multivitamins&minerals, 1 a day
Doctor's best curcumin 500 mg, 1 a day
Omvits Omega 3, 1 a day"
R_3EiI4zAOO7P4z2w,4,3,1,1,4,2,1,1,2,2,1,1,2,2,4,2,1,1,1,4,1,1,1,2,2,1,1,1,4,4,1,1,1,2,1,3,3,1,2,2,1,8,1,1,1,1,1,3,1,1,1,1,1,3,3,1,3,3,1,1,1,1,1,1,1,3,3,1,1,1,4,1,1,1,1,1,1,1,1,6,6,4,1,1,1,1,1,1,1,1,3,6,1,1,1,1,1,4,1,1,1,4,1,1,6,3,6,1,2,6,1,1,6,1,1,2,3,6,1,1,3,1,2,1,2,1,6,1,1,1,1,Chia Seeds - Daily,7,1,1,,1,,6,,5,5,1,1,2,2,2,1,Himalayan Sea salt,6,2,4,3.0,5.0,1,Seven Seas and multivitamins.
R_3F3TT3JLh7RXdCB,4,3,3,3,4,2,4,2,1,1,1,2,2,3,3,2,1,3,4,4,1,2,6,1,2,3,2,1,4,4,4,4,2,3,4,1,3,2,3,3,3,3,1,1,1,1,4,3,1,2,1,3,3,3,3,2,2,3,3,2,2,2,1,2,2,3,1,1,6,1,4,3,2,1,2,1,1,3,5,3,6,1,1,1,1,3,3,1,1,1,1,1,1,6,6,6,2,6,2,1,6,4,1,3,5,5,5,1,2,2,3,3,3,1,3,5,5,3,3,2,5,1,3,1,1,1,1,1,4,3,1,Mozzarella cheese 2 servings a week,8,2,2,,3,olive oil,1,,5,4,3,1,2,1,3,2,,5,3,5,1.0,3.0,2,
R_3fCsiWGnQ7pIxfR,4,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,4,4,4,1,1,3,1,3,4,2,2,1,1,1,4,2,5,1,5,1,1,1,1,4,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,3,1,2,1,4,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,4,3,1,3,1,5,1,1,1,1,2,1,2,4,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,4,4,1,3,1,4,1,5,3,1,2,2,1,1,1,2,,2,1,2,,3,Sunflower,6,,3,3,2,2,2,1,1,2,,1,3,4,0.0,4.0,1,"Biotin for hair, skin and nails, once a day"
R_3fcSx05GIzS1yuJ,3,3,3,3,3,2,1,2,3,1,1,3,3,2,2,1,1,3,2,1,2,2,2,1,2,4,2,2,4,3,1,1,1,1,1,1,1,1,1,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,4,4,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,1,1,3,1,1,3,3,3,3,3,3,1,3,3,3,3,1,3,1,1,2,,3,1,2,,6,,6,,3,3,1,1-2,1,2,4,2,,2,2,2,4.0,4.0,2,
R_3FKa7Etu4XqAAVg,1,1,1,1,5,1,1,1,2,1,1,2,1,1,2,2,1,3,2,2,1,1,1,1,3,3,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,3,1,1,2,4,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,4,3,1,3,3,4,1,1,3,5,3,2,3,1,2,5,1,1,2,1,4,1,2,3,5,1,4,1,3,2,2,1,2,2,1,1,1,1,1,1,1,3,2,1,4,1,1,3,3,1,4,4,3,2,3,1,1,3,5,1,2,3,2,4,3,2,,8,2,2,,3,Rapeseed,5,Pure,3,4,3,0,4,1,1,2,,4,3,2,2.0,4.0,2,
R_3fwXdY6iJvIv40c,1,1,1,1,2,1,1,1,2,1,1,4,3,3,1,1,1,5,1,1,2,1,1,6,1,1,2,3,3,1,3,1,3,3,1,1,1,2,1,3,1,2,3,1,1,1,1,2,1,5,1,1,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,2,1,1,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,4,2,1,1,1,1,1,1,1,2,1,1,1,2,2,3,2,1,2,1,4,1,4,3,1,4,1,2,1,1,2,,3,2,1,Kellogg's Special K,3,Olive,1,,3,4,1,1,1,2,2,2,,3,3,5,4.0,3.0,2,
R_3G8msWSwB0oyRuF,1,1,1,1,3,3,2,1,4,3,1,3,3,3,3,1,1,5,2,2,4,1,2,5,4,6,2,1,6,2,4,1,3,4,2,1,1,2,3,7,4,5,4,2,3,2,2,6,6,6,1,1,1,8,8,1,8,1,8,1,4,1,1,1,6,6,6,6,7,7,2,1,2,7,7,3,1,5,7,8,7,1,1,6,1,1,2,1,1,8,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,5,1,1,2,,3,3,1,kellogs rice crispies,3,sunflower oil,1,,1,4,3,1,1,1,1,2,,0,0,0,3.0,4.0,2,
